latitude,longitude,brightness,acq_date,acq_time
-16.492,137.613,346.6,15/12/2019,430
-36.418,149.586,354.8,4/01/2020,1505
-37.401,149.844,353.4,4/01/2020,1505
-29.622,152.318,342.3,9/11/2019,2340
-35.649,149.952,314,30/12/2019,1445
-10.632,142.193,313.8,10/10/2019,445
-33.3,150.514,319.5,29/11/2019,1530
-41.667,148.068,329.8,1/01/2020,1435
-20.048,121.028,369.4,18/12/2019,505
-15.441,144.462,340.5,23/12/2019,345
-12.671,136.468,320.3,18/10/2019,355
-29.916,152.119,329.7,4/12/2019,30
-24.994,149.428,336.3,18/12/2019,320
-33.038,150.53,330.6,9/11/2019,1240
-12.084,134.261,329,1/10/2019,450
-15.532,124.675,339.6,2/12/2019,215
-12.491,141.782,345.3,17/11/2019,120
-16.585,123.661,330.5,1/12/2019,135
-33.012,150.382,327.5,21/11/2019,340
-35.751,150.06,478.5,31/12/2019,10
-33.798,150.147,328.7,27/12/2019,35
-32.355,123.552,313.9,1/01/2020,1435
-14.207,127.141,336.1,18/10/2019,535
-32.186,146.983,345.4,9/10/2019,355
-23.086,115.477,336.3,2/12/2019,640
-38.125,141.814,315.4,8/12/2019,420
-17.722,122.74,338.6,8/12/2019,605
-30.925,151.196,319.3,12/11/2019,1310
-32.547,120.221,407.7,15/12/2019,150
-12.977,143.42,329.4,20/10/2019,345
-12.052,133.866,333.4,25/10/2019,405
-33.9,150.056,309.2,25/12/2019,1250
-32.224,121.476,393.3,19/12/2019,540
-12.483,132.375,376.2,24/10/2019,500
-30.374,150.142,337.3,20/11/2019,435
-19.726,121.707,321,27/11/2019,1715
-29.942,152.6,321.3,8/11/2019,1155
-28.725,129.803,345.1,5/10/2019,140
-15.957,124.701,312.9,2/11/2019,1415
-31.126,152.086,346.6,10/11/2019,355
-29.22,152.327,339.9,25/11/2019,315
-33.278,150.565,322.1,18/11/2019,1235
-36.036,147.73,328.5,30/12/2019,1445
-11.999,142.826,315.7,6/10/2019,330
-16.02,143.456,344.7,14/12/2019,100
-37.314,148.323,337.5,23/11/2019,325
-30.03,152.375,327.2,14/11/2019,335
-33.217,150.871,321.4,27/11/2019,1225
-32.958,120.709,402.4,8/12/2019,600
-28.736,128.536,321.8,29/12/2019,1405
-35.132,150.283,340.7,21/12/2019,350
-37.329,149.837,356.4,4/01/2020,1325
-25.273,130.18,359.9,30/12/2019,525
-33.26,150.342,322.3,29/11/2019,1530
-17.311,142.415,308.3,6/12/2019,1530
-27.328,148.276,304.2,27/11/2019,1230
-15.425,126.778,347.3,4/10/2019,520
-33.29,150.182,384.1,12/12/2019,355
-17.954,145.257,330.8,23/12/2019,345
-29.328,153.128,365.9,22/11/2019,420
-15.887,144.016,333.6,19/11/2019,105
-31.33,152.22,334.5,9/11/2019,2340
-31.13,150.601,317.1,31/12/2019,1530
-33.285,150.676,367,15/11/2019,415
-31.028,152.448,324.5,8/11/2019,1155
-25.297,130.11,328.9,28/12/2019,1635
-33.574,150.378,331.3,17/12/2019,415
-12.751,135.232,309.7,19/10/2019,1405
-27.535,126.052,330.5,26/10/2019,200
-29.794,152.634,352.3,14/11/2019,335
-37.408,148.251,314.4,17/12/2019,1520
-33.099,150.283,331.6,22/11/2019,5
-35.408,150.308,344,6/12/2019,15
-31.284,124.047,330.8,3/11/2019,530
-27.864,127.996,339.3,25/12/2019,505
-17.96,145.49,333.6,25/12/2019,45
-33.587,123.776,354,21/12/2019,530
-18.835,145.757,309.2,11/11/2019,1535
-31.538,151.315,351.7,2/01/2020,415
-36.642,148.096,326.4,4/01/2020,1325
-36.235,149.677,383.5,30/12/2019,1445
-17.533,142.354,333.1,16/12/2019,50
-30.479,122.407,374.1,19/12/2019,545
-13.218,134.448,342.4,17/10/2019,450
-15.121,131.955,361.5,17/12/2019,130
-30.514,150.876,320.2,27/12/2019,1240
-37.19,148.398,402.1,4/01/2020,400
-30.006,151.912,393.2,9/12/2019,2350
-32.562,150.179,341.3,6/01/2020,350
-33.267,122.239,352.7,7/01/2020,155
-14.877,125.784,365.1,11/10/2019,530
-32.602,150.625,318.3,26/12/2019,1510
-28.533,153.361,305.5,12/11/2019,1445
-32.457,121.353,329.6,6/01/2020,250
-16.694,127.947,372.2,8/12/2019,140
-30.718,124.081,381,23/11/2019,505
-29.331,151.75,309.1,8/11/2019,1510
-18.317,142.437,328.7,1/10/2019,25
-24.913,149.925,324.9,2/12/2019,1555
-14.99,127.203,334.1,6/11/2019,140
-19.994,120.997,327.6,25/11/2019,1420
-30.736,152.181,303.7,6/11/2019,1520
-30.761,151.034,313.4,19/10/2019,1535
-14.839,143.996,309.6,22/12/2019,1530
-31.013,152.16,315.5,4/11/2019,255
-32.981,151.024,328.1,4/12/2019,30
-29.684,152.599,340.8,26/11/2019,400
-29.365,152.033,355.6,17/12/2019,415
-30.474,152.514,336.3,5/12/2019,350
-35.2,150.47,328.9,1/01/2020,330
-33.113,123.606,313,14/12/2019,1625
-34.704,117.777,318.6,27/10/2019,245
-31.066,151.847,359.8,5/12/2019,350
-35.405,147.865,360.3,30/12/2019,1310
-28.052,152.407,330.4,15/11/2019,415
-31.5,151.233,305.6,4/01/2020,1505
-37.747,148.182,346.3,30/12/2019,1310
-35.357,149.615,347.7,9/12/2019,325
-37.541,148.191,338.5,30/12/2019,1310
-16.877,124.755,307.6,25/11/2019,1420
-17.311,143.021,309.2,21/12/2019,1320
-33.234,150.254,337.6,9/12/2019,325
-37.105,147.528,418.2,4/01/2020,400
-29.353,151.648,379.7,12/11/2019,345
-32.993,149.963,314.1,21/12/2019,1450
-17.182,142.996,313.9,25/12/2019,1600
-36.051,149.928,341.9,30/12/2019,1445
-35.13,150.294,356.8,21/12/2019,350
-19.156,142.025,357.9,2/01/2020,420
-33.035,150.82,342.3,5/12/2019,350
-34.369,150.494,324.5,27/12/2019,315
-13.197,132.636,358.4,5/10/2019,1350
-18.042,124.152,345.4,28/11/2019,530
-32.185,121.707,311.1,19/12/2019,1645
-35.261,147.849,330.9,9/01/2020,5
-32.553,123.381,314.9,6/01/2020,1630
-34.099,150.483,312.6,10/12/2019,1335
-32.224,121.68,322.9,19/12/2019,1505
-37.472,148.476,326.8,1/01/2020,1255
-13.197,134.245,341,21/10/2019,425
-15.899,127.343,345.1,16/12/2019,515
-20.195,144.073,358.7,26/12/2019,415
-15.594,126.853,344.7,20/10/2019,520
-31.258,152.197,371.8,8/11/2019,410
-32.014,135.797,346,1/01/2020,510
-30.022,151.926,339.3,8/12/2019,5
-30.774,119.877,338.3,7/12/2019,520
-12.654,141.946,325.3,25/10/2019,405
-31.33,152.46,322.8,8/11/2019,1155
-36.611,148.102,348.2,11/01/2020,410
-33.87,150.215,315.1,28/12/2019,1500
-35.225,150.099,314,19/12/2019,1505
-35.437,150.087,340.2,1/12/2019,0
-17.421,142.895,352.2,14/12/2019,350
-31.134,152.54,306.3,31/10/2019,320
-32.675,150.164,318.7,30/12/2019,1445
-31.712,152.419,322.5,13/11/2019,10
-16.55,124.805,333.6,4/10/2019,520
-34.25,149.945,322.6,27/12/2019,1240
-18.086,142.944,332.3,30/12/2019,100
-32.115,151.37,312.5,31/12/2019,1215
-11.635,142.508,327.7,15/11/2019,420
-35.948,148.313,328,3/01/2020,455
-16.704,127.946,343.7,8/12/2019,140
-28.697,152.305,346.4,7/12/2019,340
-12.314,135.351,347.2,19/10/2019,440
-32.644,150.809,317.5,31/12/2019,1530
-29.979,152.343,301.5,12/11/2019,1445
-28.849,150.897,342.2,7/12/2019,340
-34.078,150.477,382.7,9/12/2019,2355
-14.732,128.135,307.7,3/12/2019,1640
-35.644,149.867,328.2,3/01/2020,2345
-15.656,135.175,350.9,17/10/2019,450
-31.213,152.419,321.9,16/11/2019,1245
-23.921,127.786,350.8,26/12/2019,550
-34.129,150.129,313.4,6/12/2019,1220
-31.374,151.8,304.6,15/12/2019,1530
-18.007,145.015,341.9,17/12/2019,420
-32.022,152.338,399.1,12/11/2019,345
-37.709,144.862,321.9,27/12/2019,35
-16.453,137.635,309.1,23/12/2019,1310
-15.725,143.421,340.6,25/12/2019,45
-31.601,152.156,337.7,19/12/2019,1505
-33.799,150.078,359.9,31/12/2019,10
-22.081,116.54,305.2,25/10/2019,1810
-13.398,142.147,341.7,14/12/2019,350
-35.474,150.018,354.6,3/12/2019,1505
-30.215,150.129,328.7,23/10/2019,1510
-33.353,151.064,344,2/12/2019,1245
-32.04,121.659,306,5/01/2020,1725
-35.526,150.04,382.2,3/12/2019,400
-31.545,151.916,371.7,18/11/2019,2335
-32.714,122.032,357.5,7/01/2020,615
-12.996,135.773,310.2,21/10/2019,1350
-30.762,123.398,355.3,2/01/2020,555
-21.381,118.523,318.7,27/12/2019,1420
-28.493,128.659,340.6,6/10/2019,505
-31.234,123.993,348,5/11/2019,240
-31.982,121.45,359.8,21/12/2019,250
-41.606,147.95,393.1,31/12/2019,15
-29.316,153.306,344.9,26/11/2019,400
-36.088,147.719,350.9,30/12/2019,1445
-31.496,151.862,342.8,22/11/2019,5
-27.919,128.096,348.6,19/12/2019,125
-35.194,150.097,423.7,21/12/2019,350
-35.751,137.025,322.3,21/12/2019,1315
-35.67,137.086,368.3,21/12/2019,115
-24.657,128.308,369.3,29/12/2019,445
-29.982,151.393,408,7/11/2019,325
-25.432,149.159,326.6,7/01/2020,15
-15.691,126.982,335.7,19/12/2019,545
-29.785,152.27,332.8,7/11/2019,2350
-28.424,129.401,341.4,30/12/2019,525
-37.156,147.916,369.8,4/01/2020,400
-17.439,123.956,412.2,17/11/2019,545
-15.791,145.08,330.1,21/11/2019,55
-28.395,125.226,333.4,24/11/2019,1335
-15.776,143.727,345.9,13/11/2019,430
-34.912,150.161,365.9,28/12/2019,355
-31.36,115.592,338.2,15/12/2019,150
-16.506,144.1,324.9,25/12/2019,330
-35.593,148.196,397.3,4/01/2020,400
-16.51,136.251,343.1,27/11/2019,445
-14.205,127.096,333.4,16/10/2019,545
-35.411,147.973,324,1/01/2020,1255
-30.869,151.935,378.2,14/11/2019,335
-15.876,142.547,334.6,17/11/2019,410
-37.434,147.622,303.9,23/11/2019,50
-30.716,152.071,328.4,20/12/2019,30
-16.132,125.016,331.6,11/11/2019,445
-14.54,126.495,320.6,16/11/2019,1430
-16.635,125.972,319,27/11/2019,1410
-24.753,146.983,343.3,5/12/2019,1320
-32.34,120.021,369.8,8/12/2019,600
-30.851,152.602,350.8,10/11/2019,355
-13.348,135.71,348.2,5/12/2019,105
-30.945,151.999,380.3,8/11/2019,410
-30.162,152.781,325.1,17/11/2019,1505
-32.618,150.589,329.7,20/12/2019,30
-29.29,152.136,311.9,18/12/2019,1245
-29.43,152.188,400.3,21/12/2019,350
-34.204,115.914,323.9,27/11/2019,620
-15.365,134.728,341.9,18/10/2019,110
-13.085,141.978,347,18/10/2019,355
-29.353,152.118,335.1,15/12/2019,1215
-31.461,152.194,303.2,11/11/2019,1225
-15.564,130.033,354.3,3/10/2019,1405
-32.737,150.341,315.9,3/12/2019,1505
-31.16,151.958,315.4,18/11/2019,1235
-35.5,150.143,351.4,26/11/2019,1500
-14.162,133.571,336.6,20/10/2019,55
-31.268,152.489,337.6,8/11/2019,1510
-14.963,143.923,318.4,25/12/2019,1255
-29.682,152.603,320.4,25/11/2019,1240
-37.216,147.113,458.5,4/01/2020,400
-12.044,133.828,352.8,31/10/2019,505
-37.174,148.144,332.6,3/01/2020,2345
-14.064,133.363,310.9,18/10/2019,1625
-27.309,147.994,328.7,11/10/2019,105
-35.575,150.142,384,3/12/2019,400
-31.451,152.224,426.1,8/11/2019,410
-24.929,149.919,329.9,3/12/2019,405
-14.427,127.599,345.1,15/12/2019,145
-35.966,149.666,386.8,4/01/2020,400
-11.394,142.314,314.8,27/10/2019,350
-34.937,150.383,333.5,26/12/2019,410
-29.048,152.536,467.1,8/10/2019,1240
-28.629,122.854,334.7,13/10/2019,515
-30.664,152.248,370.7,12/11/2019,345
-12.624,131.443,338.6,5/10/2019,140
-36.299,147.74,323.6,3/01/2020,2345
-21.674,116.689,341.3,3/11/2019,535
-30.777,152.773,307.4,13/11/2019,1215
-16.916,137.54,308.6,3/12/2019,1335
-34.972,138.924,380.9,20/12/2019,445
-14.135,133.384,302.9,7/10/2019,1645
-32.672,150.467,337.7,14/12/2019,345
-35.645,150.146,328.3,2/01/2020,415
-29.837,152.38,345.8,7/11/2019,2350
-14.84,127.562,337.8,22/11/2019,140
-33.217,150.103,337.3,21/12/2019,1450
-14.936,132.05,342.8,27/12/2019,500
-22.955,149.948,325.4,18/12/2019,1250
-37.228,149.818,367.3,4/01/2020,1325
-36.538,140.163,338.5,30/12/2019,1310
-18.407,143.929,439.8,19/12/2019,405
-14.696,126.385,349.9,21/11/2019,520
-37.431,148.498,375.4,3/01/2020,2345
-35.854,136.812,424.8,3/01/2020,500
-36.619,147.91,317.3,2/01/2020,415
-13.479,130.227,331.2,18/11/2019,200
-34.244,149.949,300.1,26/12/2019,1510
-31.565,151.795,321.9,16/11/2019,320
-11.656,142.523,334,24/11/2019,415
-37.261,149.906,384.1,4/01/2020,1505
-36.955,148.263,310,3/01/2020,1245
-30.924,123.594,351.1,2/01/2020,555
-28.154,129.044,339,19/12/2019,125
-15.475,125.615,327.2,10/11/2019,115
-12.7,135.867,334.9,17/10/2019,450
-13.175,134.589,308.9,21/10/2019,1350
-15.686,124.447,336,5/12/2019,535
-31.982,152.392,359.7,7/11/2019,2350
-33.998,150.386,326.8,2/12/2019,1245
-35.34,149.644,339.8,6/12/2019,15
-30.912,123.679,327.6,31/12/2019,150
-31.406,121.196,325.9,20/11/2019,615
-37.188,148.554,384.6,30/12/2019,345
-18.204,144.099,307,8/01/2020,1615
-33.023,150,347.5,30/12/2019,345
-22.032,116.225,329.9,1/01/2020,230
-26.509,152.368,371.3,20/12/2019,310
-31.636,151.154,301.1,17/12/2019,1515
-30.924,152.237,304.4,8/11/2019,1510
-18.437,145.334,335.8,10/01/2020,45
-14.963,145.022,330.9,7/12/2019,55
-24.485,125.887,341.2,27/12/2019,210
-32.189,121.526,351.7,19/12/2019,540
-22.507,119.143,336.7,30/12/2019,240
-37.283,148.264,341.3,25/11/2019,1240
-30.472,152.177,414,19/11/2019,1450
-32.682,150.79,325.5,26/12/2019,1510
-12.768,136.11,338.1,21/10/2019,425
-33.146,123.385,315.6,14/12/2019,1450
-35.504,138.812,310.5,10/10/2019,25
-36.536,149.857,312.8,2/01/2020,1515
-30.871,152.432,404.1,8/11/2019,410
-31.68,151.908,328.3,13/11/2019,10
-29.933,152.135,334.3,5/12/2019,350
-15.526,129.956,361.9,3/10/2019,150
-31.788,151.799,335.1,30/12/2019,345
-29.364,152.09,304.6,15/12/2019,1215
-36.689,147.861,319.7,3/01/2020,455
-15.224,126.94,346.7,7/11/2019,510
-34.197,150.482,315.5,17/12/2019,1515
-15.402,127.246,307.8,20/11/2019,1405
-33.392,150.264,355,11/12/2019,35
-19.831,143.313,359.6,24/12/2019,425
-18.378,143.701,354.2,18/12/2019,40
-27.165,128.73,335,6/11/2019,600
-35.371,150.074,337.9,21/12/2019,350
-33.581,150.279,410.5,21/12/2019,350
-15.988,125.725,337.8,15/11/2019,135
-32.731,122.068,407.1,8/01/2020,240
-18.862,143.82,310.3,5/01/2020,1545
-19.101,144.014,339.7,15/11/2019,420
-28.05,150.97,304.1,26/12/2019,1510
-28.36,124.702,358.9,23/12/2019,1445
-37.127,148.332,427.4,4/01/2020,400
-37.4,149.433,337.8,4/01/2020,1505
-16.101,137.149,374.1,5/12/2019,110
-28.823,152.278,357.4,16/12/2019,335
-26.107,119.266,348.8,26/10/2019,620
-32.482,123.21,387.4,2/01/2020,135
-32.627,150.302,306.8,14/12/2019,1310
-16.157,125.521,306.7,28/10/2019,1705
-33.657,150.438,311.9,29/12/2019,1225
-14.12,130.925,335.6,21/10/2019,425
-31.315,151.951,333,22/11/2019,5
-31.293,152.13,308.1,12/11/2019,1310
-30.121,152.74,365.9,12/11/2019,345
-29.029,128.275,304.6,31/12/2019,1705
-28.613,152.209,341.3,5/11/2019,340
-25.759,151.07,322.3,18/12/2019,40
-31.548,151.98,332.5,6/12/2019,15
-25.842,129.612,356.2,26/12/2019,550
-16.13,142.299,307.6,7/12/2019,1310
-33.863,150.07,327.8,27/12/2019,2340
-32.033,121.368,313.8,21/12/2019,1455
-22.677,150.175,353,2/12/2019,2345
-29.175,151.505,380.8,9/11/2019,315
-31.033,152.141,328.9,7/11/2019,45
-15.924,129.967,339.5,8/12/2019,140
-35.828,147.546,374.9,4/01/2020,1505
-31.471,151.329,326.4,27/12/2019,1240
-33.068,149.974,311.5,27/12/2019,1240
-37.434,148.239,310.9,31/12/2019,1530
-31.015,152.155,325.4,1/11/2019,405
-14.696,126.989,382.7,15/11/2019,130
-34.17,150.436,320.7,19/12/2019,1505
-31.205,123.813,330.6,11/11/2019,620
-16.134,129.957,338.9,22/12/2019,1405
-31.995,135.621,334.6,20/12/2019,30
-36.206,149.641,334.8,30/12/2019,1310
-29.618,152.708,311.2,9/10/2019,1455
-34.941,138.881,344.4,20/12/2019,445
-37.124,149.845,408.3,4/01/2020,1505
-37.448,148.073,339.9,30/12/2019,1310
-31.78,152.752,401.3,7/11/2019,1250
-32.869,124.171,387.5,2/01/2020,555
-32.867,124.294,400.6,8/01/2020,240
-37.617,148.116,376.8,30/12/2019,1310
-27.612,148.993,334.8,6/10/2019,330
-29.647,152.132,342.2,10/11/2019,400
-34.047,150.055,335.1,3/12/2019,405
-31.548,152.175,328.8,22/11/2019,5
-30.039,124.666,468,21/10/2019,600
-32.685,122.045,500,7/01/2020,155
-15.737,125.944,335.5,8/11/2019,555
-31.055,151.957,425.2,12/11/2019,345
-31.18,149.256,341.4,10/01/2020,325
-32.729,120.251,327.5,14/12/2019,1450
-33.195,150.564,330.4,12/11/2019,1445
-21.033,117.683,337.8,2/01/2020,600
-26.663,152.436,311,8/11/2019,1510
-34.117,150.236,344.4,5/12/2019,350
-18.005,144.641,331.2,22/12/2019,440
-29.583,152.296,338.8,8/11/2019,410
-31.649,151.929,349.5,19/11/2019,350
-16.74,127.845,313.6,2/12/2019,1430
-15.07,125.577,359,25/11/2019,210
-24.797,146.997,336.8,4/12/2019,25
-32.898,151.012,316.1,3/12/2019,1505
-37.576,147.61,333.1,25/12/2019,50
-36.495,149.525,328.3,2/01/2020,0
-27.508,149.993,307.8,31/10/2019,1245
-31.04,152.582,315.9,14/11/2019,1300
-35.478,150.277,319,5/12/2019,350
-29.272,125.751,356.5,21/10/2019,140
-14.036,131.156,346.3,19/10/2019,440
-31.383,151.223,303.7,26/12/2019,1510
-31.254,152.167,336.7,7/11/2019,1250
-27.854,126.933,336.5,30/10/2019,555
-31.792,151.807,311,30/12/2019,1310
-31.323,152.121,332.5,6/12/2019,15
-13.695,130.89,341.6,17/11/2019,120
-12.332,136.515,361.6,8/12/2019,425
-28.627,152.22,303,8/11/2019,1510
-31.181,124.187,475.3,5/11/2019,520
-32.979,149.923,343.2,28/12/2019,355
-28.941,128.932,347.5,27/10/2019,525
-35.495,149.599,310,3/12/2019,1325
-37.269,148.606,325,30/12/2019,1310
-13.469,132.49,343.6,12/10/2019,435
-35.644,140.04,355.5,22/12/2019,435
-16.922,143.219,330.1,2/10/2019,110
-31.004,151.901,343.8,14/11/2019,335
-29.7,152.697,322.7,2/12/2019,2345
-12.129,136.327,327.2,2/10/2019,105
-16.146,142.17,341.6,5/12/2019,110
-35.615,150.018,316.3,30/12/2019,1445
-14.868,127.02,359.8,6/11/2019,140
-14.637,131.21,350.7,19/10/2019,440
-15.538,129.175,354.4,16/12/2019,515
-31.495,151.829,340.7,5/12/2019,350
-33.796,150.125,352.1,31/12/2019,10
-15.3,128.453,331.5,20/12/2019,450
-16.504,136.23,336.5,27/11/2019,445
-33.171,150.897,327.4,3/12/2019,405
-15.69,144.005,328,14/11/2019,335
-16.023,142.01,328,3/12/2019,1335
-37.146,148.102,328.2,2/01/2020,0
-37.709,148.643,304.9,31/12/2019,1215
-32.726,120.417,403.9,16/12/2019,230
-25.25,128.191,346.5,20/12/2019,205
-33.472,150.207,348.6,21/12/2019,350
-37.211,149.59,340.6,4/01/2020,1325
-33.807,150.025,328.5,30/12/2019,1310
-17.038,138.421,331.1,12/12/2019,400
-31.181,152.585,318.9,16/11/2019,2345
-32.572,150.243,322.3,28/12/2019,1320
-22.076,118.96,308.6,6/12/2019,1710
-36.415,147.932,317.2,2/01/2020,0
-31.534,151.783,339.8,19/12/2019,405
-31.331,151.759,390.8,18/12/2019,2345
-30.252,150.153,356.2,19/10/2019,435
-25.421,128.4,334,31/12/2019,145
-15.07,128.698,337.8,6/12/2019,440
-14.546,130.959,318.1,23/10/2019,1340
-32.601,122.084,394.3,6/01/2020,530
-35.757,150.035,377.7,31/12/2019,10
-31.466,123.994,339.1,10/11/2019,120
-36.496,147.785,490.1,4/01/2020,400
-16.885,143.115,329.9,2/10/2019,110
-25.107,152.48,327.7,16/11/2019,320
-14.967,126.725,305.5,22/11/2019,1350
-34.22,150.314,327.8,21/12/2019,350
-35.725,148.209,321.9,1/01/2020,330
-15.429,144.032,332.5,21/11/2019,55
-35.395,148.016,386.6,1/01/2020,1255
-13.186,130.281,302.4,14/12/2019,1620
-15.801,143.992,308.7,21/11/2019,1310
-16.671,144.956,314.4,9/11/2019,1550
-33.075,149.847,323.8,16/12/2019,1255
-33.303,150.601,320.5,15/11/2019,415
-16.192,124.867,356.2,9/11/2019,455
-18.441,143.932,356,19/12/2019,1330
-35.52,148.422,369,11/01/2020,410
-15.196,131.395,348.9,3/10/2019,440
-30.145,152.795,311.3,17/11/2019,1505
-29.341,151.73,328.7,12/11/2019,345
-22.118,116.462,341.7,24/10/2019,635
-21.331,140.827,317.6,28/12/2019,1325
-34.694,150.35,328.1,4/01/2020,1325
-31.412,123.881,351.3,28/10/2019,605
-36.564,149.874,329.3,31/12/2019,1215
-37.197,149.933,346.3,10/01/2020,2355
-33.204,150.984,342.5,12/12/2019,355
-36.591,147.823,361.4,4/01/2020,400
-29.972,152.273,362.6,8/11/2019,410
-31.772,152.049,317.8,12/11/2019,1445
-35.393,147.978,318.1,2/01/2020,1515
-28.615,124.566,416.5,20/10/2019,520
-11.771,130.28,327,19/10/2019,440
-33.829,150.301,306.7,15/12/2019,1215
-29.824,152.573,344.4,9/10/2019,400
-31.462,152.064,328.7,9/12/2019,325
-31.99,152.42,346.1,8/11/2019,410
-30.758,152.018,312.8,3/01/2020,1245
-31.396,151.273,360.1,17/12/2019,0
-27.228,123.77,360.6,23/10/2019,550
-30.705,152.126,324,10/11/2019,1455
-30.045,152.371,326.8,16/11/2019,320
-36.794,147.944,391.7,4/01/2020,400
-16.672,127.952,331.5,6/12/2019,1405
-35.255,150.185,358.6,21/12/2019,350
-12.205,135.528,328.8,10/10/2019,445
-29.203,151.471,358.4,7/11/2019,2350
-35.766,149.962,323.3,3/01/2020,2345
-37.271,149.311,304.8,2/01/2020,1520
-23.025,149.948,333.5,23/12/2019,340
-31.675,152.268,341.7,9/11/2019,315
-34.35,150.464,331.2,17/12/2019,0
-33.939,150.533,327.7,17/12/2019,415
-17.181,142.899,322.1,25/12/2019,1600
-13.502,142.799,333.2,25/12/2019,330
-31.374,151.918,311.2,21/12/2019,1315
-32.343,123.571,327.7,1/01/2020,1435
-28.448,129.704,353.6,5/10/2019,140
-23.672,132.222,331.6,25/12/2019,45
-25.889,126.907,337.1,14/10/2019,135
-27.794,152.331,307.3,8/11/2019,1155
-16.488,128.028,358.7,11/12/2019,210
-30.786,123.344,358.2,1/01/2020,230
-27.975,128.057,369.3,19/12/2019,125
-23.073,150.659,334.9,9/11/2019,1550
-31.646,152.346,356.6,19/11/2019,350
-33.562,150.464,315,17/12/2019,1515
-12.633,134.583,346.9,6/12/2019,440
-14.108,131.75,318.2,6/11/2019,1350
-37.43,149.377,323.7,4/01/2020,1325
-30.857,152.286,337.5,8/11/2019,410
-33.773,150.147,347.4,31/12/2019,10
-32.712,150.53,343,6/12/2019,1220
-32.229,151.38,315.3,31/12/2019,1215
-11.814,131.027,312.3,11/10/2019,1315
-33.178,123.694,418.7,26/12/2019,550
-24.81,146.274,306.5,7/11/2019,1255
-15.5,129.822,354.7,4/10/2019,520
-17.832,142.517,311.6,16/12/2019,1610
-32.018,151.427,305.2,3/01/2020,1245
-17.444,124.218,345.9,18/11/2019,205
-28.725,128.628,344.5,27/12/2019,215
-31,151.128,304.4,20/11/2019,1220
-13.173,130.593,318.1,21/10/2019,1350
-11.554,142.329,326.7,11/10/2019,100
-28.535,152.355,321.6,24/10/2019,315
-29.454,152.513,333.5,6/12/2019,15
-17.639,143.771,339.1,19/12/2019,405
-12.785,134.732,332.6,12/12/2019,405
-32.949,123.741,334.1,7/01/2020,155
-32.938,150.393,320,30/11/2019,1255
-31.749,151.424,304,29/11/2019,1530
-37.364,147.917,317.8,29/11/2019,10
-30.455,152.261,380.6,16/11/2019,2345
-34.169,150.198,316.8,5/12/2019,1315
-31.09,151.948,312.1,19/11/2019,1450
-31.517,152.17,334.5,5/12/2019,1450
-33.145,150.607,336.2,8/11/2019,410
-24.049,151.699,327,3/01/2020,2345
-34.418,117.827,396,10/12/2019,130
-32.421,120.305,304,9/12/2019,1430
-15.279,126.993,351.8,9/11/2019,210
-13.33,134.497,360.8,14/10/2019,130
-28.209,125.499,349.6,7/12/2019,520
-17.564,122.34,338.9,21/11/2019,235
-31.696,151.912,327.2,10/11/2019,1500
-29.377,152.291,328.1,19/12/2019,405
-13.198,135.788,333.3,26/11/2019,405
-31.212,152.577,343.9,15/11/2019,0
-34.221,150.352,353.7,28/12/2019,355
-35.868,136.791,432.1,3/01/2020,500
-29.242,124.024,347.2,17/12/2019,135
-32.258,123.366,379.8,6/01/2020,530
-11.847,142.192,329.4,12/10/2019,435
-33.782,150.074,318.1,28/12/2019,1500
-24.349,129.037,349.7,30/12/2019,1620
-25.293,151.291,385.9,9/12/2019,330
-32.236,121.683,335.2,19/12/2019,1505
-35.586,148.196,317.9,3/01/2020,1600
-13.084,130.344,333,21/10/2019,430
-29.438,152.423,366.6,2/12/2019,320
-34.82,150.319,372.7,3/01/2020,2345
-31.064,123.789,357.4,2/01/2020,555
-22.558,150.333,328.8,2/12/2019,325
-35.788,136.762,328.6,31/12/2019,10
-32.074,151.364,302.7,5/12/2019,1315
-29.639,152.649,331.6,9/12/2019,2350
-16.584,123.797,342.4,29/10/2019,515
-37.296,148.248,384.6,25/11/2019,1240
-32.361,123.314,385.5,22/12/2019,615
-34.115,150.058,318.5,18/12/2019,1420
-30.758,122.957,332.3,21/11/2019,520
-25.459,130.274,334.1,6/11/2019,140
-19.797,143.707,331.2,5/01/2020,25
-12.71,134.667,335.7,7/12/2019,55
-36.344,149.551,326.9,4/01/2020,400
-31.134,152.159,375.4,10/11/2019,355
-32.506,123.191,330.7,8/01/2020,240
-14.249,136.914,337.8,19/10/2019,440
-29.972,152.343,300.9,10/11/2019,1455
-22.417,126.394,315.3,27/10/2019,1450
-16.75,125.175,360.9,21/11/2019,520
-31.866,115.886,327.5,1/12/2019,555
